venta_id,fecha,hora,cliente_id,producto,categoria,cantidad,precio_unitario,subtotal,metodo_pago,empleado,sucursal,dia_semana
1938,2026-05-08,12:16,1501,Empanada Pollo,Salado,1,2.6,2.6,Efectivo,Luis,Sur,Viernes
1939,2026-02-25,13:25,1531,Empanada Queso,Salado,6,2.19,13.14,SINPE,Ana,Sur,Jueves
1940,2026-04-15,11:16,1764,Croissant,Repostería,3,1.56,4.68,Tarjeta,Sofía,Sur,Miércoles
1941,2026-05-02,11:09,1633,Empanada Queso,Salado,3,2.27,6.81,Efectivo,Sofía,Sur,Sábado
1942,2026-05-08,17:06,1401,Empanada Queso,Salado,7,2.39,16.73,Efectivo,Sofía,Centro,Sábado
1943,2026-02-03,13:43,1220,Empanada Queso,Salado,2,2.33,4.66,Efectivo,María,Sur,Sábado
1944,2026-01-11,08:11,1158,Dona,Repostería,3,1.25,3.75,SINPE,Sofía,Sur,Martes
1945,2026-01-24,12:51,1334,Galletas,Repostería,7,3.63,25.41,SINPE,Sofía,Centro,Sábado
1946,2026-02-08,20:10,1332,Queque Chocolate,Pasteles,4,12.06,48.24,SINPE,Carlos,Sur,Martes
1947,2026-03-09,12:07,1500,Pan Integral,Pan,4,2.16,8.64,SINPE,José,Norte,Sábado
1948,2026-04-10,09:01,1584,Galletas,Repostería,8,3.4,27.2,Tarjeta,Carlos,Norte,Viernes
1949,2026-06-04,08:57,1457,Pan Integral,Pan,8,2.22,17.76,SINPE,Sofía,Norte,Lunes
1950,2026-02-02,11:15,1682,Croissant,Repostería,3,1.49,4.47,SINPE,María,Sur,Jueves
1951,2026-06-27,11:08,1593,Galletas,Repostería,2,3.4,6.8,SINPE,Sofía,Centro,Martes
1952,2026-01-05,18:23,1406,Croissant,Repostería,1,1.55,1.55,SINPE,José,Centro,Viernes
1953,2026-01-09,18:35,1500,Dona,Repostería,3,1.14,3.42,SINPE,José,Norte,Viernes
1954,2026-02-23,17:46,1721,Café,Bebidas,8,1.97,15.76,Tarjeta,José,Sur,Miércoles
1955,2026-04-02,18:53,1768,Croissant,Repostería,4,1.52,6.08,Efectivo,Luis,Centro,Miércoles
1956,2026-06-03,19:36,1587,Queque Chocolate,Pasteles,4,12.51,50.04,Tarjeta,Ana,Norte,Lunes
1957,2026-06-19,20:59,1095,Queque Vainilla,Pasteles,3,10.45,31.35,Efectivo,Luis,Sur,Viernes
1958,2026-01-10,09:30,1283,Croissant,Repostería,6,1.52,9.12,SINPE,José,Sur,Martes
1959,2026-05-14,13:05,1215,Pan Francés,Pan,4,0.47,1.88,SINPE,Sofía,Norte,Lunes
1960,2026-01-21,08:46,1155,Capuchino,Bebidas,2,3.09,6.18,Efectivo,Luis,Centro,Lunes
1961,2026-06-05,06:07,1620,Pan Dulce,Pan,8,1.09,8.72,SINPE,José,Centro,Lunes
1962,2026-02-06,06:07,1632,Baguette,Pan,7,1.78,12.46,SINPE,Ana,Norte,Martes
1963,2026-05-25,13:59,1254,Galletas,Repostería,6,3.56,21.36,Efectivo,Sofía,Sur,Sábado
1964,2026-02-14,12:21,1213,Dona,Repostería,1,1.18,1.18,SINPE,Ana,Sur,Martes
1965,2026-01-05,18:50,1288,Empanada Queso,Salado,5,2.36,11.8,Efectivo,Ana,Centro,Miércoles
1966,2026-02-11,19:00,1590,Pan Francés,Pan,7,0.46,3.22,SINPE,Carlos,Centro,Martes
1967,2026-01-27,19:37,1198,Capuchino,Bebidas,5,3.16,15.8,SINPE,Carlos,Norte,Sábado
1968,2026-06-21,06:51,1219,Empanada Pollo,Salado,2,2.58,5.16,SINPE,José,Sur,Viernes
1969,2026-05-16,19:01,1794,Queque Vainilla,Pasteles,3,10.28,30.84,Efectivo,Luis,Norte,Lunes
1970,2026-03-18,11:34,1375,Croissant,Repostería,5,1.45,7.25,Tarjeta,Carlos,Centro,Martes
1971,2026-01-24,18:09,1026,Pan Dulce,Pan,1,1.07,1.07,Efectivo,María,Centro,Jueves
1972,2026-04-08,14:31,1284,Baguette,Pan,6,1.82,10.92,Efectivo,Luis,Sur,Viernes
1973,2026-01-14,12:55,1604,Pan Francés,Pan,8,0.46,3.68,Efectivo,María,Centro,Martes
1974,2026-01-11,11:16,1162,Croissant,Repostería,5,1.5,7.5,SINPE,José,Sur,Lunes
1975,2026-01-04,06:39,1371,Dona,Repostería,5,1.14,5.7,Tarjeta,María,Sur,Domingo
1976,2026-03-20,07:23,1453,Jugo Natural,Bebidas,8,2.76,22.08,SINPE,José,Norte,Miércoles
1977,2026-02-09,13:53,1108,Queque Chocolate,Pasteles,7,12.41,86.87,Efectivo,Carlos,Norte,Jueves
1978,2026-01-25,07:51,1526,Pan Francés,Pan,2,0.43,0.86,Efectivo,Ana,Centro,Lunes
1979,2026-01-15,12:17,1781,Pan Integral,Pan,7,2.21,15.47,Efectivo,María,Centro,Jueves
1980,2026-05-04,18:46,1686,Café,Bebidas,1,2.01,2.01,Tarjeta,María,Centro,Martes
1981,2026-01-11,17:03,1474,Capuchino,Bebidas,1,3.32,3.32,Efectivo,Luis,Sur,Lunes
1982,2026-01-15,17:14,1340,Empanada Pollo,Salado,8,2.4,19.2,Efectivo,Ana,Norte,Miércoles
1983,2026-02-26,12:11,1116,Café,Bebidas,5,2.0,10.0,SINPE,Luis,Centro,Lunes
1984,2026-05-28,14:43,1363,Capuchino,Bebidas,7,3.1,21.7,Tarjeta,María,Sur,Jueves
1985,2026-02-04,14:00,1341,Capuchino,Bebidas,5,3.2,16.0,Efectivo,José,Centro,Viernes
1986,2026-04-09,19:27,1403,Empanada Pollo,Salado,3,2.58,7.74,Tarjeta,Luis,Centro,Miércoles
1987,2026-02-23,19:30,1019,Capuchino,Bebidas,2,3.21,6.42,Efectivo,Ana,Norte,Jueves
1988,2026-03-21,15:01,1773,Empanada Pollo,Salado,7,2.4,16.8,Efectivo,Ana,Centro,Jueves
1989,2026-01-09,06:01,1766,Capuchino,Bebidas,8,3.25,26.0,SINPE,Carlos,Sur,Martes
1990,2026-05-25,17:54,1724,Café,Bebidas,2,2.06,4.12,SINPE,José,Norte,Viernes
1991,2026-06-03,11:50,1176,Pan Francés,Pan,6,0.44,2.64,Efectivo,Carlos,Sur,Viernes
1992,2026-03-21,19:38,1508,Café,Bebidas,1,2.06,2.06,Tarjeta,Sofía,Sur,Jueves
1993,2026-02-15,15:28,1701,Jugo Natural,Bebidas,4,2.84,11.36,Efectivo,María,Norte,Viernes
1994,2026-04-04,08:13,1496,Café,Bebidas,5,1.92,9.6,Tarjeta,Ana,Norte,Jueves
1995,2026-02-25,11:27,1187,Capuchino,Bebidas,5,3.12,15.6,Efectivo,José,Sur,Viernes
1996,2026-01-20,13:51,1015,Jugo Natural,Bebidas,5,2.82,14.1,Efectivo,José,Norte,Martes
1997,2026-06-05,06:13,1478,Muffin,Repostería,7,2.48,17.36,Efectivo,Sofía,Norte,Domingo
1998,2026-04-02,19:10,1676,Muffin,Repostería,3,2.31,6.93,SINPE,José,Centro,Sábado
1999,2026-05-26,07:15,1378,Pan Integral,Pan,5,2.11,10.55,SINPE,José,Sur,Viernes
2000,2026-01-03,13:01,1748,Café,Bebidas,8,2.08,16.64,SINPE,Sofía,Sur,Viernes
2001,2026-01-18,20:25,1266,Queque Chocolate,Pasteles,1,12.38,12.38,Tarjeta,Sofía,Centro,Martes
2002,2026-03-17,14:47,1238,Pan Integral,Pan,2,2.19,4.38,SINPE,María,Sur,Miércoles
2003,2026-01-26,06:16,1553,Empanada Queso,Salado,1,2.31,2.31,Efectivo,María,Norte,Miércoles
2004,2026-02-27,09:24,1576,Empanada Queso,Salado,2,2.38,4.76,Efectivo,Carlos,Sur,Jueves
2005,2026-05-16,16:52,1604,Baguette,Pan,2,1.88,3.76,Tarjeta,Luis,Sur,Sábado
2006,2026-04-19,16:59,1488,Empanada Pollo,Salado,3,2.49,7.47,SINPE,José,Centro,Miércoles
2007,2026-01-09,20:50,1090,Pan Francés,Pan,6,0.44,2.64,SINPE,María,Centro,Miércoles
2008,2026-05-21,09:11,1499,Empanada Pollo,Salado,1,2.5,2.5,Tarjeta,José,Sur,Viernes
2009,2026-04-12,07:49,1471,Café,Bebidas,4,1.97,7.88,SINPE,José,Sur,Sábado
2010,2026-01-20,20:26,1718,Empanada Pollo,Salado,3,2.45,7.35,SINPE,Carlos,Sur,Jueves
2011,2026-05-14,06:17,1463,Empanada Pollo,Salado,4,2.56,10.24,SINPE,Carlos,Centro,Lunes
2012,2026-03-04,12:09,1163,Empanada Queso,Salado,1,2.22,2.22,Tarjeta,Sofía,Centro,Domingo
2013,2026-05-05,06:32,1587,Jugo Natural,Bebidas,7,2.74,19.18,Efectivo,Carlos,Sur,Jueves
2014,2026-04-05,10:25,1491,Café,Bebidas,4,2.02,8.08,Efectivo,Sofía,Norte,Viernes
2015,2026-05-27,07:05,1307,Capuchino,Bebidas,2,3.18,6.36,Efectivo,Luis,Centro,Viernes
2016,2026-05-21,19:10,1209,Muffin,Repostería,4,2.37,9.48,SINPE,María,Centro,Martes
2017,2026-01-11,08:15,1044,Dona,Repostería,8,1.23,9.84,Tarjeta,Carlos,Sur,Viernes
2018,2026-06-01,20:10,1368,Baguette,Pan,7,1.77,12.39,Tarjeta,Carlos,Norte,Martes
2019,2026-04-11,16:02,1197,Queque Chocolate,Pasteles,2,12.14,24.28,SINPE,Carlos,Norte,Lunes
2020,2026-01-16,18:47,1495,Pan Integral,Pan,7,2.18,15.26,SINPE,Ana,Sur,Martes
2021,2026-05-25,14:40,1042,Galletas,Repostería,5,3.53,17.65,SINPE,Sofía,Sur,Lunes
2022,2026-05-05,07:17,1081,Pan Dulce,Pan,7,1.1,7.7,Tarjeta,Carlos,Norte,Viernes
2023,2026-03-20,08:58,1403,Pan Dulce,Pan,2,1.13,2.26,SINPE,María,Norte,Viernes
2024,2026-05-13,17:39,1562,Empanada Pollo,Salado,4,2.55,10.2,Tarjeta,Carlos,Sur,Jueves
2025,2026-01-11,11:37,1267,Capuchino,Bebidas,5,3.26,16.3,Tarjeta,José,Centro,Lunes
2026,2026-06-06,06:54,1703,Baguette,Pan,3,1.84,5.52,Tarjeta,Carlos,Centro,Sábado
2027,2026-01-12,07:04,1485,Muffin,Repostería,7,2.49,17.43,Efectivo,María,Sur,Sábado
2028,2026-05-25,18:35,1404,Pan Francés,Pan,4,0.46,1.84,Efectivo,María,Norte,Martes
2029,2026-05-09,11:23,1613,Empanada Pollo,Salado,3,2.4,7.2,Efectivo,María,Norte,Lunes
2030,2026-06-19,10:51,1139,Pan Francés,Pan,1,0.45,0.45,Tarjeta,Sofía,Sur,Miércoles
2031,2026-04-13,16:55,1280,Croissant,Repostería,1,1.47,1.47,SINPE,Sofía,Sur,Jueves
2032,2026-03-26,12:16,1165,Empanada Pollo,Salado,8,2.48,19.84,Efectivo,Carlos,Norte,Jueves
2033,2026-04-11,14:57,1029,Pan Dulce,Pan,6,1.1,6.6,SINPE,María,Norte,Domingo
2034,2026-05-26,15:01,1435,Queque Vainilla,Pasteles,4,9.69,38.76,Efectivo,Luis,Norte,Miércoles
2035,2026-02-28,16:11,1788,Pan Integral,Pan,7,2.28,15.96,Tarjeta,Carlos,Sur,Miércoles
2036,2026-03-20,15:22,1234,Pan Francés,Pan,2,0.45,0.9,Efectivo,Ana,Sur,Sábado
2037,2026-01-06,08:18,1185,Empanada Pollo,Salado,3,2.59,7.77,Tarjeta,María,Norte,Sábado
2038,2026-02-25,11:39,1068,Jugo Natural,Bebidas,8,2.75,22.0,Tarjeta,Ana,Centro,Lunes
2039,2026-01-03,11:58,1515,Croissant,Repostería,5,1.53,7.65,Tarjeta,Sofía,Sur,Sábado
2040,2026-05-01,07:30,1602,Empanada Pollo,Salado,1,2.38,2.38,SINPE,María,Norte,Sábado
2041,2026-01-06,15:38,1366,Empanada Queso,Salado,3,2.23,6.69,Tarjeta,Ana,Norte,Jueves
2042,2026-02-21,18:27,1077,Croissant,Repostería,7,1.54,10.78,Efectivo,José,Centro,Martes
2043,2026-02-24,18:56,1490,Pan Francés,Pan,4,0.45,1.8,Tarjeta,Luis,Norte,Miércoles
2044,2026-05-02,13:35,1358,Galletas,Repostería,7,3.63,25.41,SINPE,Luis,Norte,Miércoles
2045,2026-01-22,14:44,1769,Café,Bebidas,3,1.96,5.88,Efectivo,Sofía,Norte,Miércoles
2046,2026-06-14,10:19,1668,Queque Vainilla,Pasteles,5,9.55,47.75,Tarjeta,Carlos,Sur,Jueves
2047,2026-01-04,08:12,1157,Queque Vainilla,Pasteles,3,10.37,31.11,SINPE,María,Norte,Domingo
2048,2026-05-24,19:05,1461,Café,Bebidas,8,2.04,16.32,Tarjeta,María,Centro,Martes
2049,2026-06-24,08:31,1173,Jugo Natural,Bebidas,5,2.84,14.2,Efectivo,Luis,Sur,Viernes
2050,2026-04-12,17:00,1670,Empanada Pollo,Salado,3,2.58,7.74,SINPE,Ana,Centro,Viernes
2051,2026-01-09,11:45,1650,Pan Integral,Pan,7,2.3,16.1,Efectivo,Ana,Norte,Viernes
2052,2026-05-17,19:09,1273,Pan Integral,Pan,4,2.16,8.64,SINPE,Luis,Norte,Domingo
2053,2026-06-26,16:47,1106,Dona,Repostería,5,1.14,5.7,SINPE,Ana,Sur,Domingo
2054,2026-03-17,20:04,1435,Empanada Pollo,Salado,8,2.49,19.92,Tarjeta,Luis,Norte,Miércoles
2055,2026-04-02,19:34,1215,Queque Chocolate,Pasteles,6,11.71,70.26,SINPE,Carlos,Sur,Lunes
2056,2026-05-04,06:41,1702,Empanada Queso,Salado,4,2.29,9.16,SINPE,José,Sur,Miércoles
2057,2026-04-17,14:42,1261,Dona,Repostería,2,1.16,2.32,SINPE,José,Norte,Domingo
2058,2026-05-17,18:09,1782,Capuchino,Bebidas,7,3.36,23.52,SINPE,Sofía,Centro,Miércoles
2059,2026-02-27,13:06,1280,Queque Vainilla,Pasteles,8,10.08,80.64,Tarjeta,José,Centro,Miércoles
2060,2026-01-28,17:38,1553,Empanada Pollo,Salado,4,2.38,9.52,SINPE,María,Sur,Miércoles
2061,2026-02-27,14:41,1231,Croissant,Repostería,5,1.44,7.2,SINPE,María,Centro,Viernes
2062,2026-01-05,07:41,1675,Dona,Repostería,4,1.21,4.84,SINPE,María,Centro,Jueves
2063,2026-05-07,08:33,1527,Muffin,Repostería,3,2.51,7.53,Efectivo,José,Sur,Viernes
2064,2026-01-02,19:07,1015,Muffin,Repostería,4,2.32,9.28,Efectivo,Luis,Centro,Lunes
2065,2026-04-15,12:24,1117,Pan Francés,Pan,2,0.46,0.92,Efectivo,Ana,Sur,Domingo
2066,2026-01-01,14:05,1302,Jugo Natural,Bebidas,8,2.86,22.88,Efectivo,Carlos,Norte,Domingo
2067,2026-06-08,20:35,1296,Baguette,Pan,5,1.72,8.6,Tarjeta,José,Centro,Sábado
2068,2026-03-14,18:48,1784,Baguette,Pan,1,1.85,1.85,SINPE,José,Centro,Martes
2069,2026-05-11,19:43,1100,Queque Vainilla,Pasteles,5,9.91,49.55,Efectivo,Ana,Centro,Sábado
2070,2026-04-06,06:23,1285,Pan Integral,Pan,1,2.19,2.19,Tarjeta,José,Sur,Jueves
2071,2026-06-02,12:27,1684,Empanada Queso,Salado,2,2.26,4.52,Tarjeta,María,Norte,Lunes
2072,2026-04-12,10:55,1088,Baguette,Pan,1,1.87,1.87,SINPE,Ana,Sur,Domingo
2073,2026-01-26,13:34,1331,Muffin,Repostería,4,2.52,10.08,Efectivo,María,Sur,Domingo
2074,2026-04-02,14:39,1015,Muffin,Repostería,5,2.47,12.35,Tarjeta,Sofía,Centro,Jueves
2075,2026-02-13,14:46,1581,Empanada Pollo,Salado,4,2.45,9.8,SINPE,Sofía,Norte,Martes
2076,2026-05-08,14:27,1571,Empanada Pollo,Salado,8,2.57,20.56,SINPE,Sofía,Sur,Viernes
2077,2026-06-22,16:31,1800,Baguette,Pan,8,1.81,14.48,SINPE,Ana,Norte,Lunes
2078,2026-04-28,07:36,1465,Queque Vainilla,Pasteles,7,9.68,67.76,Tarjeta,Ana,Sur,Viernes
2079,2026-01-05,12:56,1718,Dona,Repostería,3,1.14,3.42,Tarjeta,María,Sur,Viernes
2080,2026-03-03,14:54,1005,Capuchino,Bebidas,3,3.16,9.48,SINPE,Carlos,Centro,Lunes
2081,2026-05-11,07:29,1498,Pan Integral,Pan,8,2.17,17.36,Tarjeta,Carlos,Sur,Lunes
2082,2026-04-20,08:50,1076,Jugo Natural,Bebidas,3,2.8,8.4,Efectivo,Sofía,Sur,Domingo
2083,2026-05-23,15:25,1141,Pan Dulce,Pan,3,1.08,3.24,Tarjeta,Carlos,Centro,Martes
2084,2026-05-03,13:03,1724,Croissant,Repostería,8,1.48,11.84,Tarjeta,José,Sur,Miércoles
2085,2026-05-12,16:18,1381,Queque Chocolate,Pasteles,3,11.53,34.59,Tarjeta,Ana,Norte,Jueves
2086,2026-05-05,08:54,1375,Pan Integral,Pan,3,2.09,6.27,Tarjeta,Ana,Sur,Viernes
2087,2026-04-08,20:45,1350,Pan Francés,Pan,1,0.43,0.43,Tarjeta,Carlos,Centro,Jueves
2088,2026-03-28,19:30,1181,Croissant,Repostería,4,1.55,6.2,SINPE,Luis,Sur,Viernes
2089,2026-01-16,14:41,1529,Queque Vainilla,Pasteles,5,9.51,47.55,Efectivo,Luis,Sur,Miércoles
2090,2026-02-14,07:24,1555,Galletas,Repostería,8,3.41,27.28,Tarjeta,Ana,Norte,Lunes
2091,2026-06-23,18:03,1093,Pan Francés,Pan,6,0.47,2.82,Efectivo,Sofía,Norte,Lunes
2092,2026-01-27,16:05,1322,Capuchino,Bebidas,3,3.31,9.93,Efectivo,María,Centro,Sábado
2093,2026-02-27,19:50,1451,Muffin,Repostería,1,2.46,2.46,Efectivo,Sofía,Centro,Martes
2094,2026-04-19,11:43,1015,Pan Francés,Pan,1,0.45,0.45,Efectivo,María,Norte,Sábado
2095,2026-05-26,10:35,1728,Pan Dulce,Pan,2,1.14,2.28,Tarjeta,José,Norte,Martes
2096,2026-05-15,12:37,1568,Pan Integral,Pan,3,2.27,6.81,SINPE,Luis,Norte,Miércoles
2097,2026-04-25,07:26,1750,Croissant,Repostería,5,1.47,7.35,Efectivo,Sofía,Sur,Viernes
2098,2026-02-26,10:51,1551,Muffin,Repostería,3,2.51,7.53,Efectivo,Luis,Sur,Domingo
2099,2026-01-05,11:49,1574,Baguette,Pan,1,1.76,1.76,SINPE,Sofía,Norte,Martes
2100,2026-03-07,20:50,1745,Jugo Natural,Bebidas,3,2.68,8.04,Tarjeta,María,Norte,Viernes
2101,2026-02-14,14:03,1415,Pan Integral,Pan,4,2.16,8.64,Tarjeta,Sofía,Norte,Lunes
2102,2026-05-18,09:45,1257,Galletas,Repostería,7,3.48,24.36,Tarjeta,Sofía,Sur,Martes
2103,2026-03-26,09:24,1645,Café,Bebidas,5,2.09,10.45,Tarjeta,María,Centro,Viernes
2104,2026-04-27,13:59,1283,Pan Francés,Pan,6,0.44,2.64,SINPE,Ana,Norte,Miércoles
2105,2026-03-13,08:13,1578,Empanada Queso,Salado,6,2.27,13.62,Efectivo,José,Centro,Viernes
2106,2026-03-04,06:31,1644,Pan Francés,Pan,6,0.47,2.82,SINPE,Carlos,Sur,Lunes
2107,2026-01-03,07:29,1797,Jugo Natural,Bebidas,2,2.91,5.82,SINPE,María,Centro,Viernes
2108,2026-03-23,13:43,1398,Jugo Natural,Bebidas,1,2.7,2.7,Efectivo,José,Sur,Martes
2109,2026-05-12,20:14,1322,Croissant,Repostería,1,1.49,1.49,Tarjeta,José,Centro,Sábado
2110,2026-06-05,08:28,1321,Croissant,Repostería,1,1.56,1.56,SINPE,Carlos,Centro,Lunes
2111,2026-06-02,07:20,1113,Croissant,Repostería,7,1.54,10.78,Tarjeta,Luis,Sur,Martes
2112,2026-06-22,16:37,1265,Muffin,Repostería,6,2.51,15.06,Tarjeta,José,Sur,Miércoles
2113,2026-04-04,18:28,1721,Pan Francés,Pan,8,0.44,3.52,Efectivo,Luis,Norte,Viernes
2114,2026-06-24,15:43,1374,Café,Bebidas,1,2.09,2.09,SINPE,Ana,Centro,Sábado
2115,2026-04-10,16:39,1221,Pan Integral,Pan,2,2.1,4.2,Tarjeta,José,Centro,Martes
2116,2026-03-05,06:56,1219,Galletas,Repostería,2,3.33,6.66,Tarjeta,Ana,Sur,Viernes
2117,2026-05-10,16:39,1096,Galletas,Repostería,5,3.35,16.75,Efectivo,José,Norte,Viernes
2118,2026-03-12,18:48,1249,Capuchino,Bebidas,3,3.35,10.05,Tarjeta,José,Sur,Miércoles
2119,2026-01-02,06:26,1498,Croissant,Repostería,1,1.48,1.48,SINPE,Sofía,Centro,Sábado
2120,2026-05-02,07:34,1396,Pan Francés,Pan,7,0.45,3.15,SINPE,María,Norte,Miércoles
2121,2026-05-09,17:43,1128,Pan Francés,Pan,4,0.47,1.88,SINPE,Luis,Sur,Martes
2122,2026-06-12,19:14,1021,Capuchino,Bebidas,5,3.14,15.7,Efectivo,María,Norte,Jueves
2123,2026-01-07,08:40,1356,Empanada Pollo,Salado,3,2.46,7.38,Efectivo,Ana,Norte,Martes
2124,2026-04-06,10:06,1470,Empanada Pollo,Salado,6,2.44,14.64,SINPE,Carlos,Centro,Viernes
2125,2026-05-23,18:09,1224,Pan Francés,Pan,3,0.46,1.38,Efectivo,Carlos,Norte,Domingo
2126,2026-01-19,06:41,1431,Baguette,Pan,2,1.71,3.42,SINPE,Ana,Norte,Martes
2127,2026-02-01,08:56,1119,Pan Francés,Pan,7,0.45,3.15,Efectivo,María,Norte,Jueves
2128,2026-01-10,20:43,1342,Dona,Repostería,3,1.21,3.63,Tarjeta,Carlos,Sur,Viernes
2129,2026-05-28,08:05,1175,Pan Integral,Pan,8,2.16,17.28,SINPE,José,Sur,Domingo
2130,2026-01-08,19:15,1429,Empanada Pollo,Salado,5,2.42,12.1,SINPE,Luis,Centro,Sábado
2131,2026-05-06,07:16,1473,Croissant,Repostería,8,1.48,11.84,Tarjeta,Ana,Sur,Viernes
2132,2026-01-03,18:22,1165,Croissant,Repostería,1,1.56,1.56,Efectivo,José,Sur,Lunes
2133,2026-02-04,16:50,1622,Croissant,Repostería,4,1.49,5.96,SINPE,José,Centro,Lunes
2134,2026-04-24,06:43,1374,Queque Vainilla,Pasteles,2,10.02,20.04,SINPE,Ana,Norte,Lunes
2135,2026-02-18,11:21,1563,Pan Integral,Pan,2,2.2,4.4,SINPE,Ana,Sur,Viernes
2136,2026-04-23,13:10,1720,Muffin,Repostería,6,2.42,14.52,SINPE,Ana,Norte,Viernes
2137,2026-03-08,13:34,1783,Café,Bebidas,1,2.04,2.04,SINPE,Sofía,Centro,Lunes
2138,2026-02-17,20:37,1491,Café,Bebidas,7,2.02,14.14,Efectivo,Sofía,Norte,Miércoles
2139,2026-06-04,14:08,1172,Muffin,Repostería,5,2.49,12.45,SINPE,María,Centro,Lunes
2140,2026-05-10,14:08,1640,Pan Francés,Pan,3,0.45,1.35,Efectivo,Luis,Sur,Martes
2141,2026-03-16,10:41,1216,Pan Francés,Pan,5,0.43,2.15,SINPE,Luis,Sur,Domingo
2142,2026-03-19,15:45,1200,Café,Bebidas,2,1.91,3.82,SINPE,Ana,Sur,Martes
2143,2026-06-07,06:17,1731,Galletas,Repostería,1,3.37,3.37,SINPE,Luis,Centro,Domingo
2144,2026-04-12,19:59,1130,Croissant,Repostería,3,1.53,4.59,SINPE,Ana,Centro,Miércoles
2145,2026-02-17,07:26,1343,Galletas,Repostería,4,3.34,13.36,Efectivo,María,Norte,Jueves
2146,2026-01-12,17:50,1609,Dona,Repostería,1,1.22,1.22,Efectivo,María,Norte,Jueves
2147,2026-01-20,14:14,1135,Queque Vainilla,Pasteles,7,10.4,72.8,Efectivo,José,Centro,Sábado
2148,2026-06-24,07:30,1305,Croissant,Repostería,2,1.49,2.98,Tarjeta,Sofía,Centro,Domingo
2149,2026-01-09,09:53,1759,Croissant,Repostería,4,1.44,5.76,SINPE,Carlos,Centro,Viernes
2150,2026-05-03,18:55,1207,Empanada Pollo,Salado,7,2.42,16.94,Efectivo,María,Norte,Lunes
2151,2026-05-12,19:26,1402,Café,Bebidas,1,1.97,1.97,Tarjeta,Ana,Norte,Martes
2152,2026-01-19,14:51,1403,Galletas,Repostería,7,3.65,25.55,Tarjeta,Carlos,Centro,Miércoles
2153,2026-03-10,16:02,1451,Capuchino,Bebidas,5,3.29,16.45,Tarjeta,María,Centro,Sábado
2154,2026-05-14,11:00,1309,Queque Chocolate,Pasteles,4,12.26,49.04,SINPE,Sofía,Norte,Martes
2155,2026-02-13,08:27,1120,Empanada Queso,Salado,4,2.21,8.84,Efectivo,Carlos,Centro,Miércoles
2156,2026-06-11,16:35,1712,Dona,Repostería,7,1.22,8.54,Tarjeta,Carlos,Sur,Martes
2157,2026-04-20,16:39,1100,Baguette,Pan,1,1.81,1.81,SINPE,Sofía,Norte,Martes
2158,2026-06-03,16:38,1584,Jugo Natural,Bebidas,4,2.86,11.44,SINPE,María,Norte,Martes
2159,2026-02-24,10:29,1191,Dona,Repostería,6,1.24,7.44,Tarjeta,José,Centro,Miércoles
2160,2026-03-07,19:02,1706,Café,Bebidas,4,1.94,7.76,Efectivo,Ana,Centro,Sábado
2161,2026-05-16,12:01,1382,Pan Dulce,Pan,6,1.14,6.84,SINPE,Carlos,Norte,Domingo
2162,2026-05-22,10:31,1338,Empanada Queso,Salado,7,2.4,16.8,Tarjeta,María,Sur,Sábado
2163,2026-06-11,09:23,1245,Muffin,Repostería,5,2.45,12.25,Tarjeta,Carlos,Sur,Jueves
2164,2026-06-20,18:32,1391,Pan Dulce,Pan,5,1.09,5.45,Efectivo,María,Centro,Miércoles
2165,2026-03-12,06:34,1714,Croissant,Repostería,2,1.45,2.9,Efectivo,Sofía,Norte,Domingo
2166,2026-03-06,18:25,1610,Muffin,Repostería,5,2.4,12.0,Efectivo,Carlos,Norte,Viernes
2167,2026-04-06,07:54,1245,Empanada Pollo,Salado,7,2.45,17.15,Efectivo,María,Norte,Martes
2168,2026-05-04,10:11,1394,Dona,Repostería,6,1.23,7.38,Efectivo,Carlos,Centro,Sábado
2169,2026-02-14,19:07,1308,Queque Chocolate,Pasteles,4,11.7,46.8,Tarjeta,Carlos,Centro,Sábado
2170,2026-04-08,16:49,1468,Pan Integral,Pan,1,2.19,2.19,Efectivo,Ana,Sur,Lunes
2171,2026-05-27,11:58,1171,Pan Francés,Pan,2,0.45,0.9,Efectivo,Ana,Centro,Miércoles
2172,2026-05-09,11:10,1214,Galletas,Repostería,8,3.36,26.88,Tarjeta,José,Norte,Sábado
2173,2026-05-26,13:16,1273,Muffin,Repostería,3,2.38,7.14,SINPE,José,Sur,Jueves
2174,2026-06-06,19:41,1692,Pan Francés,Pan,2,0.45,0.9,Efectivo,José,Sur,Jueves
2175,2026-02-08,20:28,1473,Pan Integral,Pan,6,2.28,13.68,Tarjeta,Luis,Sur,Jueves
2176,2026-02-15,06:07,1285,Empanada Pollo,Salado,6,2.48,14.88,Efectivo,José,Centro,Domingo
2177,2026-04-18,07:01,1376,Jugo Natural,Bebidas,6,2.89,17.34,Tarjeta,José,Sur,Sábado
2178,2026-02-16,19:43,1182,Pan Francés,Pan,1,0.43,0.43,SINPE,Luis,Centro,Miércoles
2179,2026-02-04,12:01,1618,Croissant,Repostería,6,1.49,8.94,Tarjeta,Luis,Sur,Sábado
2180,2026-02-25,12:33,1642,Pan Integral,Pan,2,2.26,4.52,SINPE,Ana,Norte,Martes
2181,2026-02-13,15:22,1359,Muffin,Repostería,1,2.33,2.33,SINPE,Luis,Sur,Domingo
2182,2026-01-20,16:11,1589,Empanada Pollo,Salado,3,2.6,7.8,SINPE,José,Norte,Domingo
